date,gross_return,cost,net_return,benchmark_return,turnover,n_selected,strategy_nav,gross_nav,benchmark_nav,excess_nav,drawdown,score_col
2024-09-09,0.005785447958534484,0.0012000000000000001,0.004585447958534484,-0.002591570548966459,1.2000000000000002,10,0.8583696285259428,0.8790295522045956,0.9587803055386604,0.8952724868954154,-0.18351298160035512,score_lightgbm
2024-09-18,0.08099532825955733,0.0008,0.08019532825955733,0.07439333131334065,0.8,10,0.9272068626536151,0.9502268393352584,1.030107166465304,0.9001071857748745,-0.11803453714012835,score_lightgbm
2024-09-25,0.17630235797543595,0.001,0.17530235797543595,0.13967867334122644,1.0,10,1.0897484120078,1.1177540717216101,1.1739911688764677,0.9282424271135791,0.0,score_lightgbm
2024-10-09,-0.028306707765736107,0.0014000000000000002,-0.029706707765736105,-0.014269706972650857,1.4000000000000001,10,1.0573755743941093,1.086114133859425,1.1572386589081207,0.9137057133847962,-0.02970670776573614,score_lightgbm
2024-10-16,0.0387820405407809,0.0014000000000000002,0.037382040540780904,0.017256680526163918,1.4000000000000001,10,1.0969024309829416,1.1282358562306762,1.1772087567374248,0.9317824257635934,0.0,score_lightgbm
2024-10-23,0.029489145606686896,0.0008,0.028689145606686898,-0.005634974761743623,0.8,10,1.1283716245417401,1.1615065676737477,1.170575215103906,0.9639462804118746,0.0,score_lightgbm
2024-10-30,0.0766229654645342,0.001,0.0756229654645342,0.03641371196968656,1.0,10,1.2137024329356205,1.2505046452954431,1.2132002038255534,1.0004139705124377,0.0,score_lightgbm
2024-11-06,0.002490298064516039,0.0014000000000000002,0.0010902980645160387,0.016593736387498337,1.4000000000000001,10,1.2150257303491485,1.2536187745932907,1.233331728193094,0.9851572797281678,0.0,score_lightgbm
2024-11-13,-0.05585078367453572,0.001,-0.05685078367453572,-0.021695978225289153,1.0,10,1.1459505653940742,1.1836031836031444,1.2065733898736584,0.949756206304258,-0.056850783674535776,score_lightgbm
2024-11-20,-0.014032289993386094,0.0014000000000000002,-0.015432289993386094,-0.02134832915363807,1.4000000000000001,10,1.1282659239508281,1.16699452049373,1.1808150639986146,0.9554975697296422,-0.07140573588790511,score_lightgbm
2024-11-27,0.004198499331801974,0.0008,0.0033984993318019745,0.008142515299530832,0.8,10,1.1321003349394698,1.1718941462082395,1.1904298687231398,0.951001285068364,-0.06824990890180516,score_lightgbm
2024-12-04,0.02279362561129201,0.0008,0.021993625611292013,0.015758335929486434,0.8,10,1.1569993258605469,1.1986058626329748,1.2091890624949735,0.9568390599508556,-0.04775734623490424,score_lightgbm
2024-12-11,-0.048609987282864184,0.0016,-0.05020998728286418,-0.017051437974539684,1.6,10,1.0989064044228063,1.1403416468932195,1.1885706501963487,0.9245612822773892,-0.09556943777065063,score_lightgbm
2024-12-18,0.0015374659371257594,0.0002,0.0013374659371257593,0.013423357162639352,0.2,10,1.1003761543068111,1.1420948833320037,1.2045252585469648,0.9135351429941867,-0.09435979270117334,score_lightgbm
