date,gross_return,cost,net_return,benchmark_return,turnover,n_selected,strategy_nav,gross_nav,benchmark_nav,excess_nav,drawdown,score_col
2024-07-08,0.024295345028711234,0.0014000000000000002,0.022895345028711232,0.025098040790685023,1.4000000000000001,10,1.0079576659589633,1.021748128942911,1.016013981725676,0.9920706644676,-0.0399910929587054,score_mlp
2024-07-15,0.008734317836661964,0.001,0.007734317836661964,0.015128642122235776,1.0,10,1.0157535309133898,1.0306724018501128,1.0313848936463916,0.9848442973818066,-0.03256607894562158,score_mlp
2024-07-22,-0.015467464472227289,0.0012000000000000001,-0.01666746447222729,-0.02319522853644016,1.2000000000000002,10,0.9988234950243514,1.014730513091991,1.0074616853292315,0.9914257877687356,-0.048690749454023075,score_mlp
2024-07-29,0.020359181717981532,0.0008,0.019559181717981534,-0.001489114072665948,0.8,10,1.018359665267722,1.0353895960028114,1.005961459955936,1.0123247319160011,-0.030083918952597544,score_mlp
2024-08-05,-0.0062212889796607555,0.0014000000000000002,-0.007621288979660756,-0.01323894798366991,1.4000000000000001,10,1.010598451973486,1.0289481381195438,0.9926435885140029,1.018087925683741,-0.037475929692279863,score_mlp
2024-08-12,0.021523944198178026,0.0012000000000000001,0.020323944198178026,0.017300120475753425,1.2000000000000002,10,1.0311377985181602,1.051095160427248,1.0098164421847795,1.0211140910790193,-0.017913644197942724,score_mlp
2024-08-19,-0.00628661322513413,0.0018000000000000002,-0.00808661322513413,-0.013937801557558497,1.8,10,1.0227993859597275,1.0444873316908316,0.9957418210040483,1.0271732736186534,-0.02585539671099546,score_mlp
2024-08-26,-0.03758791805227053,0.001,-0.038587918052270534,-0.017860468094847964,1.0,10,0.9833316870704009,1.005227227460602,0.9779574059792997,1.0054954142769843,-0.06344560883377326,score_mlp
2024-09-02,-0.01746942088788994,0.0016,-0.019069420887889942,-0.017061987984047487,1.6,10,0.9645801212572565,0.987666489936126,0.9612715084695707,1.0034419128815681,-0.08130515870332355,score_mlp
2024-09-09,-0.002373433552919202,0.0012000000000000001,-0.003573433552919202,-0.002591570548966459,1.2000000000000002,10,0.961133258287477,0.9853223291498178,0.9587803055386604,1.0024541104309548,-0.08458805367410682,score_mlp
2024-09-18,0.08433342557827986,0.0012000000000000001,0.08313342557827985,0.07439333131334065,1.2000000000000002,10,1.0410355584861286,1.0684179364657913,1.030107166465304,1.0106089855275195,-0.008486722760754795,score_mlp
2024-09-25,0.06731172925559303,0.0014000000000000002,0.06591172925559304,0.13967867334122644,1.4000000000000001,10,1.1096520123625115,1.140334995336996,1.1739911688764677,0.945196217638051,0.0,score_mlp
2024-10-09,0.010389281914238001,0.0016,0.008789281914238,-0.014269706972650857,1.6,10,1.119405056725867,1.1521822570802231,1.1572386589081207,0.9673070011176861,0.0,score_mlp
2024-10-16,0.03506068112919673,0.0016,0.033460681129196736,0.017256680526163918,1.6,10,1.1568611123833816,1.192578551798431,1.1772087567374248,0.9827153474372416,0.0,score_mlp
2024-10-23,-0.026207084468666896,0.0014000000000000002,-0.027607084468666894,-0.005634974761743623,1.4000000000000001,10,1.1249235499352976,1.161324544955929,1.170575215103906,0.9610006562760206,-0.027607084468666887,score_mlp
2024-10-30,0.04264661391320599,0.0014000000000000002,0.04124661391320599,0.03641371196968656,1.4000000000000001,10,1.171322837281352,1.2108511044525943,1.2132002038255534,0.9654818995148942,0.0,score_mlp
2024-11-06,0.013678026375143815,0.0012000000000000001,0.012478026375143815,0.016593736387498337,1.2000000000000002,10,1.185938634538757,1.227413157795669,1.233331728193094,0.9615731172960492,0.0,score_mlp
2024-11-13,0.004519912269699877,0.001,0.003519912269699877,-0.021695978225289153,1.0,10,1.1901130344895812,1.2329609575875808,1.2065733898736584,0.9863577669437905,0.0,score_mlp
2024-11-20,-0.022289089729665746,0.0014000000000000002,-0.023689089729665748,-0.02134832915363807,1.4000000000000001,10,1.1619203400271128,1.2054793801707366,1.1808150639986146,0.9839985747577454,-0.023689089729665658,score_mlp
2024-11-27,0.017722024740401587,0.0008,0.016922024740401588,0.008142515299530832,0.8,10,1.1815823847674274,1.2268429155701663,1.1904298687231398,0.9925678242892189,-0.007167932351747064,score_mlp
2024-12-04,0.017628213266859195,0.001,0.016628213266859194,0.015758335929486434,1.0,10,1.2012299886537041,1.2484699641307726,1.2091890624949735,0.9934178416856938,0.0,score_mlp
2024-12-11,-0.01338596682303279,0.001,-0.014385966823032791,-0.017051437974539684,1.0,10,1.1839491338900998,1.231757986611365,1.1885706501963487,0.9961117024844208,-0.014385966823032836,score_mlp
2024-12-18,0.006480270397751264,0.0006000000000000001,0.005880270397751264,0.013423357162639352,0.6000000000000001,10,1.1909110749345568,1.2397401114291964,1.2045252585469648,0.9886974693840535,-0.00859028980013421,score_mlp
