date,group,forward_return
2021-02-26,2,0.009588334762509374
2021-02-26,3,0.0034469531261961746
2021-02-26,4,-0.031635361809066294
2021-02-26,5,-0.015420357007486615
2021-03-01,1,0.006812093243599852
2021-03-01,2,-0.01383615397978487
2021-03-01,3,-0.041406325928853314
2021-03-01,4,-0.08162235888839718
2021-03-01,5,-0.12117192271985448
2021-03-02,1,0.013608973472379082
2021-03-02,2,-0.011483129229264942
2021-03-02,3,-0.02457013345063336
2021-03-02,4,-0.07388761149909871
2021-03-02,5,-0.10117296955904331
2021-03-03,1,-0.005927933494594347
2021-03-03,2,-0.038508211991313025
2021-03-03,3,-0.05036040620762655
2021-03-03,4,-0.07830345566119272
2021-03-03,5,-0.11763100314520514
2021-03-04,1,0.00370673236014077
2021-03-04,2,-0.007268552665419201
2021-03-04,3,0.0020089518249471502
2021-03-04,4,-0.01311704486711733
2021-03-04,5,-0.030725351325838247
2021-03-05,1,-0.000954893279530601
2021-03-05,2,-0.014869628681258051
2021-03-05,3,-0.003003914911516233
2021-03-05,4,-0.03401800117228667
2021-03-05,5,-0.07625236704832723
2021-03-08,1,0.015283754114749646
2021-03-08,2,0.015130230233488725
2021-03-08,3,0.014517867944665223
2021-03-08,4,-0.0019235967822857898
2021-03-08,5,-0.01436230534049599
2021-03-09,1,0.019923646228763883
2021-03-09,2,0.022681257776197793
2021-03-09,3,0.02209380230415826
2021-03-09,4,-0.0014723946206116028
2021-03-09,5,-0.00976438286651537
2021-03-10,1,0.01804472792501893
2021-03-10,2,0.028270719337674527
2021-03-10,3,0.032650460701292884
2021-03-10,4,0.036119808688920604
2021-03-10,5,0.018876476293947134
2021-03-11,1,0.0011528668606342169
2021-03-11,2,0.006310450138041148
2021-03-11,3,-0.003986252101893716
2021-03-11,4,-0.01331602486720089
2021-03-11,5,-0.02903505356058279
2021-03-12,1,-0.016007594030817425
2021-03-12,2,-0.005808386541973798
2021-03-12,3,-0.022751163365344353
2021-03-12,4,-0.009104555511496278
2021-03-12,5,-0.011285382574891756
2021-03-15,1,-0.00984652090996225
2021-03-15,2,0.0031180153408507253
2021-03-15,3,-0.012775295615445062
2021-03-15,4,0.0172573719850895
2021-03-15,5,0.013434744985474957
2021-03-16,1,-0.021540432959483647
2021-03-16,2,-0.005701835617306434
2021-03-16,3,-0.034600056550811026
2021-03-16,4,-0.004079063874157696
2021-03-16,5,-0.011404504325850039
2021-03-17,1,-0.01884825392607505
2021-03-17,2,-0.009551473678083728
2021-03-17,3,-0.051658720468337284
2021-03-17,4,-0.0504437163301924
2021-03-17,5,-0.07135175775330924
2021-03-18,1,-0.013854515899241313
2021-03-18,2,0.0026524646888970863
2021-03-18,3,-0.029697041108657476
2021-03-18,4,-0.024058096811572824
2021-03-18,5,-0.03405123861082053
2021-03-19,1,0.007340558462559018
2021-03-19,2,0.014595744433850852
2021-03-19,3,-0.0021319142023661307
2021-03-19,4,-0.0003936746354234904
2021-03-19,5,-0.00962200274384149
2021-03-22,1,0.00544057655443838
2021-03-22,2,0.0023815379474080066
2021-03-22,3,-0.012532389575771045
2021-03-22,4,0.004419064957981477
2021-03-22,5,-0.02993070448829425
2021-03-23,1,0.018156404788366578
2021-03-23,2,0.012981174387209115
2021-03-23,3,0.010244205248139678
2021-03-23,4,0.034542869155433975
2021-03-23,5,0.02964513972641191
2021-03-24,1,0.0259941030270735
2021-03-24,2,0.02298222335309853
2021-03-24,3,0.023603939461802708
2021-03-24,4,0.05181934398314756
2021-03-24,5,0.0613096999692358
2021-03-25,1,0.02777878897905261
2021-03-25,2,0.03018943234617337
2021-03-25,3,0.013077147859383777
2021-03-25,4,0.05194709469736941
2021-03-25,5,0.051418539732160935
2021-03-26,1,0.013759543480566995
2021-03-26,2,0.011947481534382584
2021-03-26,3,0.0036132526972115016
2021-03-26,4,0.03873244406919619
2021-03-26,5,0.0448806066757896
2021-03-29,1,0.003118661461705363
2021-03-29,2,0.004245417497042735
2021-03-29,3,-0.00019749445975558136
2021-03-29,4,0.024672951474081568
2021-03-29,5,0.058758557380952425
2021-03-30,1,2.4969542086837825e-06
2021-03-30,2,8.006555711070311e-05
2021-03-30,3,-0.0053097659421508705
2021-03-30,4,0.00019433774964290094
2021-03-30,5,0.03486331119712881
2021-03-31,1,-0.0032139388498321733
2021-03-31,2,-0.00035944805158289784
2021-03-31,3,0.00220791701683434
2021-03-31,4,0.024041587128178304
2021-03-31,5,0.03908532336934082
2021-04-01,1,-0.008847183675081994
2021-04-01,2,-0.01089764646401866
2021-04-01,3,-0.01622609568904453
2021-04-01,4,-0.019813895394158326
2021-04-01,5,0.0047273756825084255
2021-04-02,1,-0.004859395558937762
2021-04-02,2,-0.012726186883190582
2021-04-02,3,-0.023251350281117127
2021-04-02,4,-0.051330168647273244
2021-04-02,5,-0.049765754915838734
2021-04-06,1,-0.00759776809755373
2021-04-06,2,-0.026139511400161165
2021-04-06,3,-0.02474355332176445
2021-04-06,4,-0.04480614772240719
2021-04-06,5,-0.051102136290917685
2021-04-07,1,-0.011356208788619093
2021-04-07,2,-0.02333608901560257
2021-04-07,3,-0.020753269120516442
2021-04-07,4,-0.03337170274841482
2021-04-07,5,-0.0350639662604221
2021-04-08,1,-0.014602607314857489
2021-04-08,2,-0.035912178730402707
2021-04-08,3,-0.023489014362662878
2021-04-08,4,-0.03846610454370766
2021-04-08,5,-0.03277704876539959
2021-04-09,1,-0.0017158157246004446
2021-04-09,2,-0.02722637562628465
2021-04-09,3,-0.0042277534060357145
2021-04-09,4,-0.011397888595363012
2021-04-09,5,-0.02500700918456499
2021-04-12,1,-0.0011032120555355934
2021-04-12,2,-0.007279864295518307
2021-04-12,3,0.02026921523911622
2021-04-12,4,0.036174498505084605
2021-04-12,5,0.0336153043799221
2021-04-13,1,-0.003494246900768979
2021-04-13,2,0.0034358850831430463
2021-04-13,3,0.02181793805889884
2021-04-13,4,0.027593008742769078
2021-04-13,5,0.04006168633881281
2021-04-14,1,0.0032634668851612967
2021-04-14,2,0.018521490605076667
2021-04-14,3,0.027206343933171128
2021-04-14,4,0.028817289348838163
2021-04-14,5,0.03165385982328351
2021-04-15,1,-0.0028102330245028833
2021-04-15,2,0.017859035812506627
2021-04-15,3,0.019877640184555734
2021-04-15,4,0.024270151462300688
2021-04-15,5,0.020613271929560955
